Date,Open,High,Low,Close,Volume,Delta,DeltaDelta,,Delta 20,DD 20,Delta 19,DD 19,Delta 18,DD 18,Delta 17,DD 17,Delta 16,DD 16,Delta 15,DD 15,Delta 14,DD 14,Delta 13,DD 13,Delta 12,DD 12,Delta 11,DD 11,Delta 10,DD 10,Delta 9,DD 9,Delta 8,DD 8,Delta 7,DD 7,Delta 6,DD 6,Delta 5,DD 5,Delta 4,DD 4,Delta 3,DD 3,Delta 2,DD 2,Delta 1,DD 1,Trend
10.11.2011 05:00:00.000 GMT+0700,1.35422,1.36515,1.34835,1.36094,286319.3001,0.00672000000000006,0.03583,,-0.00141999999999998,-0.0166299999999999,0.0104299999999999,0.0118499999999999,-0.01261,-0.02304,0.00141999999999998,0.01403,0.000909999999999966,-0.00051000000000001,0.00196,0.00105,0.01143,0.00947,0.00908,-0.00235,-0.00214,-0.01122,-0.00006,0.00208,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00323999999999991,-0.0107899999999999,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,1
11.11.2011 05:00:00.000 GMT+0700,1.36098,1.37946,1.35781,1.3747,231547.0285,0.01372,0.0069999999999999,,0.0104299999999999,0.0118499999999999,-0.01261,-0.02304,0.00141999999999998,0.01403,0.000909999999999966,-0.00051000000000001,0.00195999999999996,0.00105,0.01143,0.00947,0.00908,-0.00235,-0.00214,-0.01122,-0.00006,0.00208,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,1
14.11.2011 05:00:00.000 GMT+0700,1.38057,1.38085,1.3591,1.36321,250176.7594,-0.01736,-0.03108,,-0.01261,-0.02304,0.00141999999999998,0.01403,0.000909999999999966,-0.00051000000000001,0.00195999999999996,0.00105,0.0114300000000001,0.00947000000000009,0.00908,-0.00235,-0.00214,-0.01122,-0.00006,0.00208,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-1
15.11.2011 05:00:00.000 GMT+0700,1.36322,1.36405,1.34961,1.3539,269801.2103,-0.00932,0.00804000000000005,,0.00141999999999998,0.01403,0.000909999999999966,-0.00051000000000001,0.00195999999999996,0.00105,0.0114300000000001,0.00947000000000009,0.00907999999999998,-0.00235000000000007,-0.00214,-0.01122,-0.00006,0.00208,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-1
16.11.2011 05:00:00.000 GMT+0700,1.35391,1.35566,1.34285,1.3463,282833.4597,-0.0076099999999999,0.0017100000000001,,0.000909999999999966,-0.00051000000000001,0.00195999999999996,0.00105,0.0114300000000001,0.00947000000000009,0.00907999999999998,-0.00235000000000007,-0.00214000000000003,-0.01122,-0.00006,0.00208,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804000000000005,-1
17.11.2011 05:00:00.000 GMT+0700,1.34627,1.35399,1.34216,1.34577,294498.4093,-0.000500000000000167,0.00710999999999973,,0.00195999999999996,0.00105,0.0114300000000001,0.00947000000000009,0.00907999999999998,-0.00235000000000007,-0.00214000000000003,-0.01122,-5.9999999999949E-05,0.00208000000000008,0.02818,0.02824,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-1
18.11.2011 05:00:00.000 GMT+0700,1.34575,1.36138,1.34468,1.35238,261403.3612,0.00662999999999991,0.00713000000000008,,0.0114300000000001,0.00947000000000009,0.00907999999999998,-0.00235000000000007,-0.00214000000000003,-0.01122,-5.9999999999949E-05,0.00208000000000008,0.0281799999999999,0.0282399999999998,-0.00428,-0.03246,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,1
21.11.2011 05:00:00.000 GMT+0700,1.35098,1.35401,1.34313,1.34891,262029.4802,-0.00207000000000002,-0.00869999999999993,,0.00907999999999998,-0.00235000000000007,-0.00214000000000003,-0.01122,-5.9999999999949E-05,0.00208000000000008,0.0281799999999999,0.0282399999999998,-0.00428000000000006,-0.0324599999999999,-0.02795,-0.02367,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-1
22.11.2011 05:00:00.000 GMT+0700,1.34891,1.35671,1.3469,1.35045,243473.0703,0.00153999999999987,0.00360999999999989,,-0.00214000000000003,-0.01122,-5.9999999999949E-05,0.00208000000000008,0.0281799999999999,0.0282399999999998,-0.00428000000000006,-0.0324599999999999,-0.0279499999999999,-0.0236699999999999,-0.01552,0.01243,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,1
23.11.2011 05:00:00.000 GMT+0700,1.35044,1.35305,1.33201,1.33412,252434.2383,-0.0163200000000001,-0.01786,,-5.9999999999949E-05,0.00208000000000008,0.0281799999999999,0.0282399999999998,-0.00428000000000006,-0.0324599999999999,-0.0279499999999999,-0.0236699999999999,-0.01552,0.0124299999999999,0.00449,0.02001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-1
24.11.2011 05:00:00.000 GMT+0700,1.33413,1.34113,1.33161,1.33458,176063.439,0.000450000000000061,0.0167700000000002,,0.0281799999999999,0.0282399999999998,-0.00428000000000006,-0.0324599999999999,-0.0279499999999999,-0.0236699999999999,-0.01552,0.0124299999999999,0.00449000000000011,0.0200100000000001,0.00755,0.00306,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,1
25.11.2011 05:00:00.000 GMT+0700,1.33457,1.33508,1.32129,1.32349,222402.399,-0.01108,-0.01153,,-0.00428000000000006,-0.0324599999999999,-0.0279499999999999,-0.0236699999999999,-0.01552,0.0124299999999999,0.00449000000000011,0.0200100000000001,0.00754999999999995,0.00305999999999984,-0.00324,-0.01079,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-1
28.11.2011 05:00:00.000 GMT+0700,1.33212,1.33981,1.3275,1.33191,253466.6994,-0.000210000000000043,0.0108699999999999,,-0.0279499999999999,-0.0236699999999999,-0.01552,0.0124299999999999,0.00449000000000011,0.0200100000000001,0.00754999999999995,0.00305999999999984,-0.00323999999999991,-0.0107899999999999,-0.00521,-0.00197,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-1
29.11.2011 05:00:00.000 GMT+0700,1.33189,1.34394,1.32855,1.33149,255655.2491,-0.000399999999999956,-0.000189999999999912,,-0.01552,0.0124299999999999,0.00449000000000011,0.0200100000000001,0.00754999999999995,0.00305999999999984,-0.00323999999999991,-0.0107899999999999,-0.00520999999999994,-0.00197000000000003,0.00578,0.01099,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-1
30.11.2011 05:00:00.000 GMT+0700,1.3315,1.353,1.32593,1.34456,257473.1385,0.0130600000000001,0.01346,,0.00449000000000011,0.0200100000000001,0.00754999999999995,0.00305999999999984,-0.00323999999999991,-0.0107899999999999,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.03489,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,1
01.12.2011 05:00:00.000 GMT+0700,1.34454,1.3521,1.34179,1.34611,230054.4808,0.00156999999999985,-0.0114900000000002,,0.00754999999999995,0.00305999999999984,-0.00323999999999991,-0.0107899999999999,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,1
02.12.2011 05:00:00.000 GMT+0700,1.34611,1.35357,1.33632,1.33915,197047.1313,-0.00695999999999986,-0.0085299999999997,,-0.00323999999999991,-0.0107899999999999,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.00700,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,0.00156999999999985,-0.0114900000000002,-1
05.12.2011 05:00:00.000 GMT+0700,1.34219,1.34856,1.33761,1.34005,194531.8401,-0.00214000000000003,0.00481999999999982,,-0.00520999999999994,-0.00197000000000003,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,0.00156999999999985,-0.0114900000000002,-0.00695999999999986,-0.0085299999999997,-1
06.12.2011 05:00:00.000 GMT+0700,1.33998,1.34266,1.33339,1.34007,219616.5506,9.00000000001455E-05,0.00223000000000018,,0.0057799999999999,0.0109899999999998,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.0130600000000001,0.01346,0.00156999999999985,-0.0114900000000002,-0.00695999999999986,-0.0085299999999997,-0.00214000000000003,0.00481999999999982,1
07.12.2011 05:00:00.000 GMT+0700,1.34006,1.34533,1.33509,1.34116,205661.4503,0.00109999999999988,0.00100999999999973,,-0.02911,-0.0348899999999999,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.00761,0.00171,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00156999999999985,-0.0114900000000002,-0.00695999999999986,-0.0085299999999997,-0.00214000000000003,0.00481999999999982,9.00000000001455E-05,0.00223000000000018,1
08.12.2011 05:00:00.000 GMT+0700,1.34113,1.34561,1.32888,1.33413,216386.6906,-0.0069999999999999,-0.00809999999999977,,0.00672000000000006,0.03583,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.00050,0.00711,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00695999999999986,-0.0085299999999997,-0.00214000000000003,0.00481999999999982,9.00000000001455E-05,0.00223000000000018,0.00109999999999988,0.00100999999999973,-1
09.12.2011 05:00:00.000 GMT+0700,1.33404,1.34328,1.32813,1.33848,216910.261,0.00444,0.0114399999999999,,0.01372,0.0069999999999999,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00663,0.00713,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214000000000003,0.00481999999999982,9.00000000001455E-05,0.00223000000000018,0.00109999999999988,0.00100999999999973,-0.0069999999999999,-0.00809999999999977,1
12.12.2011 05:00:00.000 GMT+0700,1.33782,1.3381,1.31628,1.31876,220929.6697,-0.0190600000000001,-0.0235000000000001,,-0.01736,-0.03108,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207,-0.00870,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,9.00000000001455E-05,0.00223000000000018,0.00109999999999988,0.00100999999999973,-0.0069999999999999,-0.00809999999999977,0.00444,0.0114399999999999,-1
13.12.2011 05:00:00.000 GMT+0700,1.31874,1.32363,1.30083,1.30363,262458.399,-0.01511,0.00395000000000012,,-0.00932,0.00804000000000005,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00154,0.00361,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00109999999999988,0.00100999999999973,-0.0069999999999999,-0.00809999999999977,0.00444,0.0114399999999999,-0.0190600000000001,-0.0235000000000001,-1
14.12.2011 05:00:00.000 GMT+0700,1.30353,1.30638,1.29481,1.29821,266584.4788,-0.00531999999999999,0.00978999999999997,,-0.0076099999999999,0.0017100000000001,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.01632,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.0069999999999999,-0.00809999999999977,0.00444,0.0114399999999999,-0.0190600000000001,-0.0235000000000001,-0.01511,0.00395000000000012,-1
15.12.2011 05:00:00.000 GMT+0700,1.29825,1.30496,1.29569,1.30155,237163.9208,0.00330000000000008,0.00862000000000007,,-0.000500000000000167,0.00710999999999973,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.00045,0.01677,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.0114399999999999,-0.0190600000000001,-0.0235000000000001,-0.01511,0.00395000000000012,-0.00531999999999999,0.00978999999999997,1
16.12.2011 05:00:00.000 GMT+0700,1.30155,1.3084,1.29961,1.30443,225537.5799,0.00287999999999999,-0.000420000000000087,,0.00662999999999991,0.00713000000000008,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.0190600000000001,-0.0235000000000001,-0.01511,0.00395000000000012,-0.00531999999999999,0.00978999999999997,0.00330000000000008,0.00862000000000007,1
19.12.2011 05:00:00.000 GMT+0700,1.30373,1.3042,1.29825,1.29972,236134.1998,-0.00401000000000007,-0.00689000000000006,,-0.00207000000000002,-0.00869999999999993,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.00021,0.01087,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395000000000012,-0.00531999999999999,0.00978999999999997,0.00330000000000008,0.00862000000000007,0.00287999999999999,-0.000420000000000087,-1
20.12.2011 05:00:00.000 GMT+0700,1.29975,1.31315,1.29927,1.30819,238429.6517,0.00844,0.0124500000000001,,0.00153999999999987,0.00360999999999989,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.00040,-0.00019,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395,-0.00531999999999999,0.00978999999999997,0.00330000000000008,0.00862000000000007,0.00287999999999999,-0.000420000000000087,-0.00401000000000007,-0.00689000000000006,1
21.12.2011 05:00:00.000 GMT+0700,1.3082,1.31893,1.30249,1.3047,260267.1074,-0.00350000000000006,-0.0119400000000001,,-0.0163200000000001,-0.01786,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.01306,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395,-0.00532,0.00979,0.00330000000000008,0.00862000000000007,0.00287999999999999,-0.000420000000000087,-0.00401000000000007,-0.00689000000000006,0.00844,0.0124500000000001,-1
22.12.2011 05:00:00.000 GMT+0700,1.30471,1.31189,1.30189,1.30496,219124.9506,0.000249999999999861,0.00374999999999992,,0.000450000000000061,0.0167700000000002,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,0.00157,-0.01149,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395,-0.00532,0.00979,0.00330,0.00862,0.00287999999999999,-0.000420000000000087,-0.00401000000000007,-0.00689000000000006,0.00844,0.0124500000000001,-0.00350000000000006,-0.0119400000000001,1
23.12.2011 05:00:00.000 GMT+0700,1.30496,1.30945,1.30282,1.30477,182107.681,-0.000189999999999912,-0.000439999999999774,,-0.01108,-0.01153,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,0.00156999999999985,-0.0114900000000002,-0.00696,-0.00853,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395,-0.00532,0.00979,0.00330,0.00862,0.00288,-0.00042,-0.00401000000000007,-0.00689000000000006,0.00844,0.0124500000000001,-0.00350000000000006,-0.0119400000000001,0.000249999999999861,0.00374999999999992,-1
26.12.2011 05:00:00.000 GMT+0700,1.30416,1.30814,1.30299,1.30601,47940.89,0.00184999999999991,0.00203999999999982,,-0.000210000000000043,0.0108699999999999,-0.000399999999999956,-0.000189999999999912,0.0130600000000001,0.01346,0.00156999999999985,-0.0114900000000002,-0.00695999999999986,-0.0085299999999997,-0.00214,0.00482,0.00009,0.00223,0.00110,0.00101,-0.00700,-0.00810,0.00444,0.01144,-0.01906,-0.02350,-0.01511,0.00395,-0.00532,0.00979,0.00330,0.00862,0.00288,-0.00042,-0.00401,-0.00689,0.00844,0.0124500000000001,-0.00350000000000006,-0.0119400000000001,0.000249999999999861,0.00374999999999992,-0.000189999999999912,-0.000439999999999774,1
